time,value,time,dayofweek,hour,Occupancy_State
2018-08-07 17:48:00,1,2018-08-07 17:48:00,1,17,1
2018-08-07 17:49:00,1,2018-08-07 17:49:00,1,17,1
2018-08-07 17:51:00,1,2018-08-07 17:51:00,1,17,1
2018-08-07 17:52:00,1,2018-08-07 17:52:00,1,17,1
2018-08-07 17:53:00,1,2018-08-07 17:53:00,1,17,1
2018-08-07 17:54:00,1,2018-08-07 17:54:00,1,17,1
2018-08-07 17:55:00,1,2018-08-07 17:55:00,1,17,1
2018-08-07 17:56:00,1,2018-08-07 17:56:00,1,17,1
2018-08-07 17:57:00,1,2018-08-07 17:57:00,1,17,1
2018-08-07 17:58:00,1,2018-08-07 17:58:00,1,17,1
2018-08-07 17:59:00,1,2018-08-07 17:59:00,1,17,1
2018-08-07 18:20:00,1,2018-08-07 18:20:00,1,18,1
2018-08-07 18:21:00,1,2018-08-07 18:21:00,1,18,1
2018-08-07 18:22:00,1,2018-08-07 18:22:00,1,18,1
2018-08-07 18:23:00,1,2018-08-07 18:23:00,1,18,1
2018-08-07 18:24:00,1,2018-08-07 18:24:00,1,18,1
2018-08-07 18:25:00,1,2018-08-07 18:25:00,1,18,1
2018-08-07 18:26:00,1,2018-08-07 18:26:00,1,18,1
2018-08-07 18:27:00,1,2018-08-07 18:27:00,1,18,1
2018-08-07 18:28:00,1,2018-08-07 18:28:00,1,18,1
2018-08-07 18:29:00,1,2018-08-07 18:29:00,1,18,1
2018-08-07 18:30:00,1,2018-08-07 18:30:00,1,18,1
2018-08-07 18:32:00,1,2018-08-07 18:32:00,1,18,1
2018-08-07 18:34:00,1,2018-08-07 18:34:00,1,18,1
2018-08-07 18:35:00,1,2018-08-07 18:35:00,1,18,1
2018-08-07 18:36:00,1,2018-08-07 18:36:00,1,18,1
2018-08-07 18:37:00,1,2018-08-07 18:37:00,1,18,1
2018-08-07 18:40:00,1,2018-08-07 18:40:00,1,18,1
2018-08-07 18:41:00,1,2018-08-07 18:41:00,1,18,1
2018-08-07 18:42:00,1,2018-08-07 18:42:00,1,18,1
2018-08-07 18:43:00,1,2018-08-07 18:43:00,1,18,1
2018-08-07 18:44:00,1,2018-08-07 18:44:00,1,18,1
2018-08-07 18:45:00,1,2018-08-07 18:45:00,1,18,1
2018-08-07 18:46:00,1,2018-08-07 18:46:00,1,18,1
2018-08-07 18:47:00,1,2018-08-07 18:47:00,1,18,1
2018-08-07 18:48:00,1,2018-08-07 18:48:00,1,18,1
2018-08-07 18:49:00,1,2018-08-07 18:49:00,1,18,1
2018-08-07 18:50:00,1,2018-08-07 18:50:00,1,18,1
2018-08-07 18:51:00,1,2018-08-07 18:51:00,1,18,1
2018-08-07 18:52:00,1,2018-08-07 18:52:00,1,18,1
2018-08-07 18:53:00,1,2018-08-07 18:53:00,1,18,1
2018-08-07 18:55:00,1,2018-08-07 18:55:00,1,18,1
2018-08-07 18:56:00,1,2018-08-07 18:56:00,1,18,1
2018-08-07 18:57:00,1,2018-08-07 18:57:00,1,18,1
2018-08-07 18:58:00,1,2018-08-07 18:58:00,1,18,1
2018-08-07 18:59:00,1,2018-08-07 18:59:00,1,18,1
2018-08-07 19:57:00,1,2018-08-07 19:57:00,1,19,1
2018-08-07 19:58:00,1,2018-08-07 19:58:00,1,19,1
2018-08-07 20:09:00,1,2018-08-07 20:09:00,1,20,1
2018-08-07 20:15:00,1,2018-08-07 20:15:00,1,20,1
2018-08-07 20:16:00,1,2018-08-07 20:16:00,1,20,1
2018-08-07 20:18:00,1,2018-08-07 20:18:00,1,20,1
2018-08-07 20:19:00,1,2018-08-07 20:19:00,1,20,1
2018-08-07 20:20:00,1,2018-08-07 20:20:00,1,20,1
2018-08-07 20:21:00,1,2018-08-07 20:21:00,1,20,1
2018-08-07 20:22:00,1,2018-08-07 20:22:00,1,20,1
2018-08-07 20:24:00,1,2018-08-07 20:24:00,1,20,1
2018-08-07 20:25:00,1,2018-08-07 20:25:00,1,20,1
2018-08-07 20:26:00,1,2018-08-07 20:26:00,1,20,1
2018-08-07 20:28:00,1,2018-08-07 20:28:00,1,20,1
2018-08-07 20:29:00,1,2018-08-07 20:29:00,1,20,1
2018-08-07 20:30:00,1,2018-08-07 20:30:00,1,20,1
2018-08-07 20:31:00,1,2018-08-07 20:31:00,1,20,1
2018-08-07 20:32:00,1,2018-08-07 20:32:00,1,20,1
2018-08-07 20:33:00,1,2018-08-07 20:33:00,1,20,1
2018-08-07 20:34:00,1,2018-08-07 20:34:00,1,20,1
2018-08-07 20:36:00,1,2018-08-07 20:36:00,1,20,1
2018-08-07 20:37:00,1,2018-08-07 20:37:00,1,20,1
2018-08-07 20:38:00,1,2018-08-07 20:38:00,1,20,1
2018-08-07 20:39:00,1,2018-08-07 20:39:00,1,20,1
2018-08-07 20:40:00,1,2018-08-07 20:40:00,1,20,1
2018-08-07 20:41:00,1,2018-08-07 20:41:00,1,20,1
2018-08-07 20:43:00,1,2018-08-07 20:43:00,1,20,1
2018-08-07 20:44:00,1,2018-08-07 20:44:00,1,20,1
2018-08-07 20:45:00,1,2018-08-07 20:45:00,1,20,1
2018-08-07 20:46:00,1,2018-08-07 20:46:00,1,20,1
2018-08-07 20:47:00,1,2018-08-07 20:47:00,1,20,1
2018-08-07 20:48:00,1,2018-08-07 20:48:00,1,20,1
2018-08-07 20:49:00,1,2018-08-07 20:49:00,1,20,1
2018-08-07 20:50:00,1,2018-08-07 20:50:00,1,20,1
2018-08-07 20:51:00,1,2018-08-07 20:51:00,1,20,1
2018-08-07 20:52:00,1,2018-08-07 20:52:00,1,20,1
2018-08-07 20:53:00,1,2018-08-07 20:53:00,1,20,1
2018-08-07 21:02:00,1,2018-08-07 21:02:00,1,21,1
2018-08-07 21:03:00,1,2018-08-07 21:03:00,1,21,1
2018-08-07 21:04:00,1,2018-08-07 21:04:00,1,21,1
2018-08-07 21:05:00,1,2018-08-07 21:05:00,1,21,1
2018-08-07 21:06:00,1,2018-08-07 21:06:00,1,21,1
2018-08-07 21:07:00,1,2018-08-07 21:07:00,1,21,1
2018-08-07 21:08:00,1,2018-08-07 21:08:00,1,21,1
2018-08-07 21:10:00,1,2018-08-07 21:10:00,1,21,1
2018-08-07 21:11:00,1,2018-08-07 21:11:00,1,21,1
2018-08-07 21:12:00,1,2018-08-07 21:12:00,1,21,1
2018-08-07 21:13:00,1,2018-08-07 21:13:00,1,21,1
2018-08-07 21:14:00,1,2018-08-07 21:14:00,1,21,1
2018-08-07 21:15:00,1,2018-08-07 21:15:00,1,21,1
2018-08-07 21:16:00,1,2018-08-07 21:16:00,1,21,1
2018-08-07 21:17:00,1,2018-08-07 21:17:00,1,21,1
2018-08-07 21:18:00,1,2018-08-07 21:18:00,1,21,1
2018-08-07 21:19:00,1,2018-08-07 21:19:00,1,21,1
2018-08-07 21:20:00,1,2018-08-07 21:20:00,1,21,1
2018-08-07 21:36:00,1,2018-08-07 21:36:00,1,21,1
2018-08-07 21:38:00,1,2018-08-07 21:38:00,1,21,1
2018-08-07 21:39:00,1,2018-08-07 21:39:00,1,21,1
2018-08-07 21:40:00,1,2018-08-07 21:40:00,1,21,1
2018-08-07 21:41:00,1,2018-08-07 21:41:00,1,21,1
2018-08-07 21:42:00,1,2018-08-07 21:42:00,1,21,1
2018-08-07 21:43:00,1,2018-08-07 21:43:00,1,21,1
2018-08-07 21:45:00,1,2018-08-07 21:45:00,1,21,1
2018-08-07 21:48:00,1,2018-08-07 21:48:00,1,21,1
2018-08-07 21:49:00,1,2018-08-07 21:49:00,1,21,1
2018-08-07 21:50:00,1,2018-08-07 21:50:00,1,21,1
2018-08-07 21:51:00,1,2018-08-07 21:51:00,1,21,1
2018-08-07 21:52:00,1,2018-08-07 21:52:00,1,21,1
2018-08-07 21:53:00,1,2018-08-07 21:53:00,1,21,1
2018-08-07 21:54:00,1,2018-08-07 21:54:00,1,21,1
2018-08-07 21:55:00,1,2018-08-07 21:55:00,1,21,1
2018-08-07 21:56:00,1,2018-08-07 21:56:00,1,21,1
2018-08-07 21:57:00,1,2018-08-07 21:57:00,1,21,1
2018-08-07 21:58:00,1,2018-08-07 21:58:00,1,21,1
2018-08-07 21:59:00,1,2018-08-07 21:59:00,1,21,1
2018-08-07 22:00:00,1,2018-08-07 22:00:00,1,22,1
2018-08-07 22:01:00,1,2018-08-07 22:01:00,1,22,1
2018-08-07 22:02:00,1,2018-08-07 22:02:00,1,22,1
2018-08-07 22:03:00,1,2018-08-07 22:03:00,1,22,1
2018-08-07 22:04:00,1,2018-08-07 22:04:00,1,22,1
2018-08-07 22:05:00,1,2018-08-07 22:05:00,1,22,1
2018-08-07 22:06:00,1,2018-08-07 22:06:00,1,22,1
2018-08-07 22:07:00,1,2018-08-07 22:07:00,1,22,1
2018-08-07 22:08:00,1,2018-08-07 22:08:00,1,22,1
2018-08-07 22:09:00,1,2018-08-07 22:09:00,1,22,1
2018-08-07 22:10:00,1,2018-08-07 22:10:00,1,22,1
2018-08-07 22:11:00,1,2018-08-07 22:11:00,1,22,1
2018-08-07 22:13:00,1,2018-08-07 22:13:00,1,22,1
2018-08-07 22:14:00,1,2018-08-07 22:14:00,1,22,1
2018-08-07 22:15:00,1,2018-08-07 22:15:00,1,22,1
2018-08-07 22:16:00,1,2018-08-07 22:16:00,1,22,1
2018-08-07 22:17:00,1,2018-08-07 22:17:00,1,22,1
2018-08-07 22:18:00,1,2018-08-07 22:18:00,1,22,1
2018-08-07 22:19:00,1,2018-08-07 22:19:00,1,22,1
2018-08-07 22:20:00,1,2018-08-07 22:20:00,1,22,1
2018-08-07 22:21:00,1,2018-08-07 22:21:00,1,22,1
2018-08-07 22:25:00,1,2018-08-07 22:25:00,1,22,1
2018-08-07 22:26:00,1,2018-08-07 22:26:00,1,22,1
2018-08-07 22:27:00,1,2018-08-07 22:27:00,1,22,1
2018-08-07 22:28:00,1,2018-08-07 22:28:00,1,22,1
2018-08-07 22:29:00,1,2018-08-07 22:29:00,1,22,1
2018-08-07 22:48:00,1,2018-08-07 22:48:00,1,22,1
2018-08-07 22:49:00,1,2018-08-07 22:49:00,1,22,1
2018-08-07 22:50:00,1,2018-08-07 22:50:00,1,22,1
2018-08-07 22:51:00,1,2018-08-07 22:51:00,1,22,1
2018-08-07 22:52:00,1,2018-08-07 22:52:00,1,22,1
2018-08-07 22:53:00,1,2018-08-07 22:53:00,1,22,1
2018-08-07 22:54:00,1,2018-08-07 22:54:00,1,22,1
2018-08-07 22:55:00,1,2018-08-07 22:55:00,1,22,1
2018-08-07 22:56:00,1,2018-08-07 22:56:00,1,22,1
2018-08-07 22:57:00,1,2018-08-07 22:57:00,1,22,1
2018-08-07 22:58:00,1,2018-08-07 22:58:00,1,22,1
2018-08-07 22:59:00,1,2018-08-07 22:59:00,1,22,1
2018-08-07 23:00:00,1,2018-08-07 23:00:00,1,23,1
2018-08-07 23:01:00,1,2018-08-07 23:01:00,1,23,1
2018-08-07 23:02:00,1,2018-08-07 23:02:00,1,23,1
2018-08-07 23:03:00,1,2018-08-07 23:03:00,1,23,1
2018-08-07 23:05:00,1,2018-08-07 23:05:00,1,23,1
2018-08-07 23:06:00,1,2018-08-07 23:06:00,1,23,1
2018-08-07 23:07:00,1,2018-08-07 23:07:00,1,23,1
2018-08-07 23:08:00,1,2018-08-07 23:08:00,1,23,1
2018-08-07 23:09:00,1,2018-08-07 23:09:00,1,23,1
2018-08-07 23:10:00,1,2018-08-07 23:10:00,1,23,1
2018-08-07 23:11:00,1,2018-08-07 23:11:00,1,23,1
2018-08-07 23:12:00,1,2018-08-07 23:12:00,1,23,1
2018-08-07 23:13:00,1,2018-08-07 23:13:00,1,23,1
2018-08-07 23:14:00,1,2018-08-07 23:14:00,1,23,1
2018-08-07 23:16:00,1,2018-08-07 23:16:00,1,23,1
2018-08-07 23:17:00,1,2018-08-07 23:17:00,1,23,1
2018-08-07 23:18:00,1,2018-08-07 23:18:00,1,23,1
2018-08-07 23:19:00,1,2018-08-07 23:19:00,1,23,1
2018-08-07 23:20:00,1,2018-08-07 23:20:00,1,23,1
2018-08-07 23:21:00,1,2018-08-07 23:21:00,1,23,1
2018-08-07 23:22:00,1,2018-08-07 23:22:00,1,23,1
2018-08-07 23:23:00,1,2018-08-07 23:23:00,1,23,1
2018-08-07 23:24:00,1,2018-08-07 23:24:00,1,23,1
2018-08-07 23:25:00,1,2018-08-07 23:25:00,1,23,1
2018-08-07 23:26:00,1,2018-08-07 23:26:00,1,23,1
2018-08-07 23:27:00,1,2018-08-07 23:27:00,1,23,1
2018-08-07 23:28:00,1,2018-08-07 23:28:00,1,23,1
2018-08-07 23:30:00,1,2018-08-07 23:30:00,1,23,1
2018-08-07 23:31:00,1,2018-08-07 23:31:00,1,23,1
2018-08-07 23:32:00,1,2018-08-07 23:32:00,1,23,1
2018-08-07 23:33:00,1,2018-08-07 23:33:00,1,23,1
2018-08-07 23:34:00,1,2018-08-07 23:34:00,1,23,1
2018-08-07 23:35:00,1,2018-08-07 23:35:00,1,23,1
2018-08-07 23:36:00,1,2018-08-07 23:36:00,1,23,1
2018-08-07 23:37:00,1,2018-08-07 23:37:00,1,23,1
2018-08-07 23:38:00,1,2018-08-07 23:38:00,1,23,1
2018-08-07 23:39:00,1,2018-08-07 23:39:00,1,23,1
2018-08-07 23:40:00,1,2018-08-07 23:40:00,1,23,1
2018-08-07 23:41:00,1,2018-08-07 23:41:00,1,23,1
2018-08-07 23:42:00,1,2018-08-07 23:42:00,1,23,1
2018-08-07 23:43:00,1,2018-08-07 23:43:00,1,23,1
2018-08-07 23:44:00,1,2018-08-07 23:44:00,1,23,1
2018-08-07 23:45:00,1,2018-08-07 23:45:00,1,23,1
2018-08-07 23:46:00,1,2018-08-07 23:46:00,1,23,1
2018-08-07 23:47:00,1,2018-08-07 23:47:00,1,23,1
2018-08-07 23:49:00,1,2018-08-07 23:49:00,1,23,1
2018-08-07 23:50:00,1,2018-08-07 23:50:00,1,23,1
2018-08-07 23:51:00,1,2018-08-07 23:51:00,1,23,1
2018-08-07 23:52:00,1,2018-08-07 23:52:00,1,23,1
2018-08-07 23:53:00,1,2018-08-07 23:53:00,1,23,1
2018-08-07 23:54:00,1,2018-08-07 23:54:00,1,23,1
2018-08-07 23:56:00,1,2018-08-07 23:56:00,1,23,1
2018-08-07 23:57:00,1,2018-08-07 23:57:00,1,23,1
2018-08-08 00:00:00,1,2018-08-08 00:00:00,2,0,1
2018-08-08 15:31:00,1,2018-08-08 15:31:00,2,15,1
2018-08-08 15:32:00,1,2018-08-08 15:32:00,2,15,1
2018-08-08 15:34:00,1,2018-08-08 15:34:00,2,15,1
2018-08-08 15:35:00,1,2018-08-08 15:35:00,2,15,1
2018-08-08 15:45:00,1,2018-08-08 15:45:00,2,15,1
2018-08-08 15:49:00,1,2018-08-08 15:49:00,2,15,1
2018-08-08 15:51:00,1,2018-08-08 15:51:00,2,15,1
2018-08-08 15:52:00,1,2018-08-08 15:52:00,2,15,1
2018-08-08 15:53:00,1,2018-08-08 15:53:00,2,15,1
2018-08-08 15:54:00,1,2018-08-08 15:54:00,2,15,1
2018-08-08 15:55:00,1,2018-08-08 15:55:00,2,15,1
2018-08-08 15:56:00,1,2018-08-08 15:56:00,2,15,1
2018-08-08 15:57:00,1,2018-08-08 15:57:00,2,15,1
2018-08-08 15:58:00,1,2018-08-08 15:58:00,2,15,1
2018-08-08 15:59:00,1,2018-08-08 15:59:00,2,15,1
2018-08-08 16:00:00,1,2018-08-08 16:00:00,2,16,1
2018-08-08 16:02:00,1,2018-08-08 16:02:00,2,16,1
2018-08-08 16:03:00,1,2018-08-08 16:03:00,2,16,1
2018-08-08 16:04:00,1,2018-08-08 16:04:00,2,16,1
2018-08-08 16:05:00,1,2018-08-08 16:05:00,2,16,1
2018-08-08 16:06:00,1,2018-08-08 16:06:00,2,16,1
2018-08-08 16:07:00,1,2018-08-08 16:07:00,2,16,1
2018-08-08 16:08:00,1,2018-08-08 16:08:00,2,16,1
2018-08-08 16:09:00,1,2018-08-08 16:09:00,2,16,1
2018-08-08 16:10:00,1,2018-08-08 16:10:00,2,16,1
2018-08-08 16:11:00,1,2018-08-08 16:11:00,2,16,1
2018-08-08 16:12:00,1,2018-08-08 16:12:00,2,16,1
2018-08-08 16:13:00,1,2018-08-08 16:13:00,2,16,1
2018-08-08 16:14:00,1,2018-08-08 16:14:00,2,16,1
2018-08-08 16:16:00,1,2018-08-08 16:16:00,2,16,1
2018-08-08 16:17:00,1,2018-08-08 16:17:00,2,16,1
2018-08-08 16:18:00,1,2018-08-08 16:18:00,2,16,1
2018-08-08 16:19:00,1,2018-08-08 16:19:00,2,16,1
2018-08-08 16:20:00,1,2018-08-08 16:20:00,2,16,1
2018-08-08 16:21:00,1,2018-08-08 16:21:00,2,16,1
2018-08-08 16:22:00,1,2018-08-08 16:22:00,2,16,1
2018-08-08 16:23:00,1,2018-08-08 16:23:00,2,16,1
2018-08-08 16:24:00,1,2018-08-08 16:24:00,2,16,1
2018-08-08 16:25:00,1,2018-08-08 16:25:00,2,16,1
2018-08-08 16:26:00,1,2018-08-08 16:26:00,2,16,1
2018-08-08 16:27:00,1,2018-08-08 16:27:00,2,16,1
2018-08-08 16:28:00,1,2018-08-08 16:28:00,2,16,1
2018-08-08 16:29:00,1,2018-08-08 16:29:00,2,16,1
2018-08-08 16:30:00,1,2018-08-08 16:30:00,2,16,1
2018-08-08 16:31:00,1,2018-08-08 16:31:00,2,16,1
2018-08-08 16:32:00,1,2018-08-08 16:32:00,2,16,1
2018-08-08 16:33:00,1,2018-08-08 16:33:00,2,16,1
2018-08-08 16:34:00,1,2018-08-08 16:34:00,2,16,1
2018-08-08 16:35:00,1,2018-08-08 16:35:00,2,16,1
2018-08-08 16:36:00,1,2018-08-08 16:36:00,2,16,1
2018-08-08 16:37:00,1,2018-08-08 16:37:00,2,16,1
2018-08-08 16:38:00,1,2018-08-08 16:38:00,2,16,1
2018-08-08 16:39:00,1,2018-08-08 16:39:00,2,16,1
2018-08-08 16:40:00,1,2018-08-08 16:40:00,2,16,1
2018-08-08 16:41:00,1,2018-08-08 16:41:00,2,16,1
2018-08-08 16:42:00,1,2018-08-08 16:42:00,2,16,1
2018-08-08 16:43:00,1,2018-08-08 16:43:00,2,16,1
2018-08-08 16:44:00,1,2018-08-08 16:44:00,2,16,1
2018-08-08 16:45:00,1,2018-08-08 16:45:00,2,16,1
2018-08-08 16:46:00,1,2018-08-08 16:46:00,2,16,1
2018-08-08 16:47:00,1,2018-08-08 16:47:00,2,16,1
2018-08-08 16:48:00,1,2018-08-08 16:48:00,2,16,1
2018-08-08 16:49:00,1,2018-08-08 16:49:00,2,16,1
2018-08-08 16:50:00,1,2018-08-08 16:50:00,2,16,1
2018-08-08 16:51:00,1,2018-08-08 16:51:00,2,16,1
2018-08-08 16:52:00,1,2018-08-08 16:52:00,2,16,1
2018-08-08 16:53:00,1,2018-08-08 16:53:00,2,16,1
2018-08-08 16:54:00,1,2018-08-08 16:54:00,2,16,1
2018-08-08 16:55:00,1,2018-08-08 16:55:00,2,16,1
2018-08-08 16:57:00,1,2018-08-08 16:57:00,2,16,1
2018-08-08 16:58:00,1,2018-08-08 16:58:00,2,16,1
2018-08-08 16:59:00,1,2018-08-08 16:59:00,2,16,1
2018-08-08 17:00:00,1,2018-08-08 17:00:00,2,17,1
2018-08-08 17:01:00,1,2018-08-08 17:01:00,2,17,1
2018-08-08 17:02:00,1,2018-08-08 17:02:00,2,17,1
2018-08-08 17:03:00,1,2018-08-08 17:03:00,2,17,1
2018-08-08 17:04:00,1,2018-08-08 17:04:00,2,17,1
2018-08-08 17:05:00,1,2018-08-08 17:05:00,2,17,1
2018-08-08 17:06:00,1,2018-08-08 17:06:00,2,17,1
2018-08-08 17:07:00,1,2018-08-08 17:07:00,2,17,1
2018-08-08 17:08:00,1,2018-08-08 17:08:00,2,17,1
2018-08-08 17:09:00,1,2018-08-08 17:09:00,2,17,1
2018-08-08 17:10:00,1,2018-08-08 17:10:00,2,17,1
2018-08-08 17:11:00,1,2018-08-08 17:11:00,2,17,1
2018-08-08 17:12:00,1,2018-08-08 17:12:00,2,17,1
2018-08-08 17:13:00,1,2018-08-08 17:13:00,2,17,1
2018-08-08 17:15:00,1,2018-08-08 17:15:00,2,17,1
2018-08-08 17:16:00,1,2018-08-08 17:16:00,2,17,1
2018-08-08 17:17:00,1,2018-08-08 17:17:00,2,17,1
2018-08-08 17:18:00,1,2018-08-08 17:18:00,2,17,1
2018-08-08 17:19:00,1,2018-08-08 17:19:00,2,17,1
2018-08-08 17:33:00,1,2018-08-08 17:33:00,2,17,1
2018-08-08 17:34:00,1,2018-08-08 17:34:00,2,17,1
2018-08-08 17:35:00,1,2018-08-08 17:35:00,2,17,1
2018-08-08 17:36:00,1,2018-08-08 17:36:00,2,17,1
2018-08-08 17:37:00,1,2018-08-08 17:37:00,2,17,1
2018-08-08 17:38:00,1,2018-08-08 17:38:00,2,17,1
2018-08-08 17:39:00,1,2018-08-08 17:39:00,2,17,1
2018-08-08 17:40:00,1,2018-08-08 17:40:00,2,17,1
2018-08-08 17:42:00,1,2018-08-08 17:42:00,2,17,1
2018-08-08 17:44:00,1,2018-08-08 17:44:00,2,17,1
2018-08-08 17:45:00,1,2018-08-08 17:45:00,2,17,1
2018-08-08 17:46:00,1,2018-08-08 17:46:00,2,17,1
2018-08-08 17:47:00,1,2018-08-08 17:47:00,2,17,1
2018-08-08 17:48:00,1,2018-08-08 17:48:00,2,17,1
2018-08-08 17:49:00,1,2018-08-08 17:49:00,2,17,1
2018-08-08 17:51:00,1,2018-08-08 17:51:00,2,17,1
2018-08-08 17:52:00,1,2018-08-08 17:52:00,2,17,1
2018-08-08 17:53:00,1,2018-08-08 17:53:00,2,17,1
2018-08-08 17:54:00,1,2018-08-08 17:54:00,2,17,1
2018-08-08 17:55:00,1,2018-08-08 17:55:00,2,17,1
2018-08-08 17:56:00,1,2018-08-08 17:56:00,2,17,1
2018-08-08 17:57:00,1,2018-08-08 17:57:00,2,17,1
2018-08-08 17:58:00,1,2018-08-08 17:58:00,2,17,1
2018-08-08 17:59:00,1,2018-08-08 17:59:00,2,17,1
2018-08-08 18:00:00,1,2018-08-08 18:00:00,2,18,1
2018-08-08 18:01:00,1,2018-08-08 18:01:00,2,18,1
2018-08-08 18:02:00,1,2018-08-08 18:02:00,2,18,1
2018-08-08 18:03:00,1,2018-08-08 18:03:00,2,18,1
2018-08-08 18:04:00,1,2018-08-08 18:04:00,2,18,1
2018-08-08 18:05:00,1,2018-08-08 18:05:00,2,18,1
2018-08-08 18:06:00,1,2018-08-08 18:06:00,2,18,1
2018-08-08 18:07:00,1,2018-08-08 18:07:00,2,18,1
2018-08-08 18:08:00,1,2018-08-08 18:08:00,2,18,1
2018-08-08 18:09:00,1,2018-08-08 18:09:00,2,18,1
2018-08-08 18:10:00,1,2018-08-08 18:10:00,2,18,1
2018-08-08 18:11:00,1,2018-08-08 18:11:00,2,18,1
2018-08-08 18:12:00,1,2018-08-08 18:12:00,2,18,1
2018-08-08 18:15:00,1,2018-08-08 18:15:00,2,18,1
2018-08-08 18:16:00,1,2018-08-08 18:16:00,2,18,1
2018-08-08 18:17:00,1,2018-08-08 18:17:00,2,18,1
2018-08-08 18:18:00,1,2018-08-08 18:18:00,2,18,1
2018-08-08 18:19:00,1,2018-08-08 18:19:00,2,18,1
2018-08-08 18:20:00,1,2018-08-08 18:20:00,2,18,1
2018-08-08 18:22:00,1,2018-08-08 18:22:00,2,18,1
2018-08-08 18:25:00,1,2018-08-08 18:25:00,2,18,1
2018-08-08 18:28:00,1,2018-08-08 18:28:00,2,18,1
2018-08-08 18:30:00,1,2018-08-08 18:30:00,2,18,1
2018-08-08 18:31:00,1,2018-08-08 18:31:00,2,18,1
2018-08-08 18:32:00,1,2018-08-08 18:32:00,2,18,1
2018-08-08 18:34:00,1,2018-08-08 18:34:00,2,18,1
2018-08-08 18:35:00,1,2018-08-08 18:35:00,2,18,1
2018-08-08 18:36:00,1,2018-08-08 18:36:00,2,18,1
2018-08-08 18:37:00,1,2018-08-08 18:37:00,2,18,1
2018-08-08 18:39:00,1,2018-08-08 18:39:00,2,18,1
2018-08-08 18:40:00,1,2018-08-08 18:40:00,2,18,1
2018-08-08 18:41:00,1,2018-08-08 18:41:00,2,18,1
2018-08-08 18:42:00,1,2018-08-08 18:42:00,2,18,1
2018-08-08 18:43:00,1,2018-08-08 18:43:00,2,18,1
2018-08-08 18:47:00,1,2018-08-08 18:47:00,2,18,1
2018-08-08 18:48:00,1,2018-08-08 18:48:00,2,18,1
2018-08-08 18:49:00,1,2018-08-08 18:49:00,2,18,1
2018-08-08 18:50:00,1,2018-08-08 18:50:00,2,18,1
2018-08-08 18:51:00,1,2018-08-08 18:51:00,2,18,1
2018-08-08 18:52:00,1,2018-08-08 18:52:00,2,18,1
2018-08-08 18:55:00,1,2018-08-08 18:55:00,2,18,1
2018-08-08 18:56:00,1,2018-08-08 18:56:00,2,18,1
2018-08-08 18:57:00,1,2018-08-08 18:57:00,2,18,1
2018-08-08 19:45:00,1,2018-08-08 19:45:00,2,19,1
2018-08-08 19:52:00,1,2018-08-08 19:52:00,2,19,1
2018-08-08 19:53:00,1,2018-08-08 19:53:00,2,19,1
2018-08-08 19:56:00,1,2018-08-08 19:56:00,2,19,1
2018-08-08 19:57:00,1,2018-08-08 19:57:00,2,19,1
2018-08-08 19:58:00,1,2018-08-08 19:58:00,2,19,1
2018-08-08 19:59:00,1,2018-08-08 19:59:00,2,19,1
2018-08-08 20:00:00,1,2018-08-08 20:00:00,2,20,1
2018-08-08 20:01:00,1,2018-08-08 20:01:00,2,20,1
2018-08-08 20:02:00,1,2018-08-08 20:02:00,2,20,1
2018-08-08 20:03:00,1,2018-08-08 20:03:00,2,20,1
2018-08-08 20:04:00,1,2018-08-08 20:04:00,2,20,1
2018-08-08 20:05:00,1,2018-08-08 20:05:00,2,20,1
2018-08-08 20:07:00,1,2018-08-08 20:07:00,2,20,1
2018-08-08 20:08:00,1,2018-08-08 20:08:00,2,20,1
2018-08-08 20:09:00,1,2018-08-08 20:09:00,2,20,1
2018-08-08 20:11:00,1,2018-08-08 20:11:00,2,20,1
2018-08-08 20:12:00,1,2018-08-08 20:12:00,2,20,1
2018-08-08 20:13:00,1,2018-08-08 20:13:00,2,20,1
2018-08-08 20:14:00,1,2018-08-08 20:14:00,2,20,1
2018-08-08 20:15:00,1,2018-08-08 20:15:00,2,20,1
2018-08-08 20:16:00,1,2018-08-08 20:16:00,2,20,1
2018-08-08 20:17:00,1,2018-08-08 20:17:00,2,20,1
2018-08-08 20:18:00,1,2018-08-08 20:18:00,2,20,1
2018-08-08 20:19:00,1,2018-08-08 20:19:00,2,20,1
2018-08-08 20:21:00,1,2018-08-08 20:21:00,2,20,1
2018-08-08 20:22:00,1,2018-08-08 20:22:00,2,20,1
2018-08-08 20:23:00,1,2018-08-08 20:23:00,2,20,1
2018-08-08 20:24:00,1,2018-08-08 20:24:00,2,20,1
2018-08-08 20:26:00,1,2018-08-08 20:26:00,2,20,1
2018-08-08 20:27:00,1,2018-08-08 20:27:00,2,20,1
2018-08-08 20:28:00,1,2018-08-08 20:28:00,2,20,1
2018-08-08 20:29:00,1,2018-08-08 20:29:00,2,20,1
2018-08-08 20:31:00,1,2018-08-08 20:31:00,2,20,1
2018-08-08 20:32:00,1,2018-08-08 20:32:00,2,20,1
2018-08-08 20:34:00,1,2018-08-08 20:34:00,2,20,1
2018-08-08 20:36:00,1,2018-08-08 20:36:00,2,20,1
2018-08-08 20:37:00,1,2018-08-08 20:37:00,2,20,1
2018-08-08 20:38:00,1,2018-08-08 20:38:00,2,20,1
2018-08-08 20:39:00,1,2018-08-08 20:39:00,2,20,1
